time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,version,establishment_type,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp,t_p8eng,avg_p8eng,p8eng_ci_low,p8eng_ci_upp,t_p8mat,avg_p8mat,p8mat_ci_low,p8mat_ci_upp,t_p8ebac,avg_p8ebac,p8ebac_ci_low,p8ebac_ci_upp,t_p8open,avg_p8open,p8open_ci_low,p8open_ci_upp,t_entry_1,pt_entry_1,t_anypass,pt_anypass,t_ebaceng_e,pt_ebaceng_e,t_ebacmat_e,pt_ebacmat_e,t_ebac2sci_e,pt_ebac2sci_e,t_ebachum_e,pt_ebachum_e,t_ebaclan_e,pt_ebaclan_e,t_ebaceng_95,pt_ebaceng_95,t_ebacmat_95,pt_ebacmat_95,t_ebac2sci_95,pt_ebac2sci_95,t_ebachum_95,pt_ebachum_95,t_ebaclan_95,pt_ebaclan_95,t_ebaceng_94,pt_ebaceng_94,t_ebacmat_94,pt_ebacmat_94,t_ebac2sci_94,pt_ebac2sci_94,t_ebachum_94,pt_ebachum_94,t_ebaclan_94,pt_ebaclan_94,t_ebptseng_ll,avg_ebptseng_ll,t_ebptsmat,avg_ebptsmat,t_ebptssci,avg_ebptssci,t_ebptshum,avg_ebptshum,t_ebptslan,avg_ebptslan,t_att8_eng,avg_att8_eng,t_att8_mat,avg_att8_mat,t_att8_ebac,avg_att8_ebac,t_att8_open,avg_att8_open,t_att8_open_g,avg_att8_open_g,t_att8_open_ng,avg_att8_open_ng,t_ebac_fill,avg_ebac_fill,t_open_fill,avg_open_fill
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Provisional,Alternative provision,3,101,786.25,7.8,73,72.3,1,1,6,5.9,0,0,0,0,0,0,31.5,0.31,91,-283.182,-3.11,-3.4,-2.82,-285.45,-3.14,-3.47,-2.8,-198.705,-2.18,-2.49,-1.88,-333.674,-3.67,-4,-3.33,-287.515,-3.16,-3.49,-2.83,85,84.2,74,73.3,8,7.9,82,81.2,0,0,0,0,2,2,3,3,2,2,0,z,0,z,0,0,6,5.9,11,10.9,0,z,0,z,0,0,35,0.35,154,1.52,0,0,0,0,0,0,225,2.2,308,3,0,0,253.25,2.5,208,2.1,45.25,0.4,0,0,77,0.8
202223,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Provisional,Alternative provision,2,57,685,12,25,43.9,6,10.5,9,15.8,0,0,0,0,0,0,70.49,1.24,11,-25.346,-2.3,-3.14,-1.47,-21.75,-1.98,-2.94,-1.01,-10.5,-0.95,-1.83,-0.07,-29.329,-2.67,-3.63,-1.7,-33.673,-3.06,-4.02,-2.1,42,73.7,41,71.9,3,5.3,41,71.9,30,52.6,15,26.3,1,1.8,1,1.8,12,21.1,5,16.7,6,40,1,100,3,5.3,19,33.3,9,30,7,46.7,1,100,14,0.25,142,2.49,101,1.77,60,1.05,5,0.09,100,1.8,284,5,279,4.9,22,0.4,22,0.4,0,0,79,1.4,8,0.1
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Provisional,Alternative provision,3,52,531.5,10.2,29,55.8,3,5.8,6,11.5,0,0,0,0,0,0,38.66,0.74,40,-115.224,-2.88,-3.32,-2.44,-122.31,-3.06,-3.56,-2.55,-92.06,-2.3,-2.76,-1.84,-120.503,-3.01,-3.52,-2.51,-120.665,-3.02,-3.52,-2.51,36,69.2,34,65.4,10,19.2,34,65.4,25,48.1,2,3.8,3,5.8,3,5.8,4,7.7,3,12,2,100,2,66.7,5,9.6,6,11.5,4,16,2,100,3,100,39,0.75,73,1.4,44.5,0.86,13,0.25,18,0.35,122,2.3,146,2.8,120,2.3,143.5,2.8,127,2.4,16.5,0.3,37,0.7,52,1
202223,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Provisional,Alternative provision,2,35,246,7,25,71.4,0,0,0,0,0,0,0,0,0,0,21.69,0.62,32,-94.56,-2.96,-3.44,-2.47,-100.525,-3.14,-3.71,-2.57,-83.265,-2.6,-3.12,-2.09,-85.969,-2.69,-3.25,-2.12,-106.692,-3.33,-3.9,-2.77,26,74.3,24,68.6,17,48.6,25,71.4,23,65.7,10,28.6,0,0,0,0,0,0,0,0,0,0,0,z,0,0,1,2.9,1,4.3,0,0,0,z,26,0.74,30,0.86,32.5,0.93,9,0.26,0,0,63,1.8,60,1.7,74,2.1,49,1.4,49,1.4,0,0,43,1.2,27,0.8
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Provisional,Alternative provision,2,31,87,2.8,2,6.5,1,3.2,1,3.2,0,0,0,0,0,0,7.16,0.23,24,-70.217,-2.93,-3.49,-2.36,-79.03,-3.29,-3.95,-2.64,-61.505,-2.56,-3.16,-1.97,-64.334,-2.68,-3.33,-2.03,-76.056,-3.17,-3.82,-2.52,3,9.7,3,9.7,1,3.2,3,9.7,2,6.5,1,3.2,0,0,0,0,2,6.5,1,50,0,0,0,z,0,0,2,6.5,2,100,0,0,0,z,3,0.1,14,0.45,12,0.39,2,0.06,0,0,12,0.4,28,0.9,31,1,16,0.5,16,0.5,0,0,5,0.2,4,0.1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Provisional,Alternative provision,4,92,267,2.9,31,33.7,1,1.1,2,2.2,0,0,0,0,0,0,17.52,0.19,80,-233.087,-2.91,-3.22,-2.6,-254.67,-3.18,-3.54,-2.83,-175.055,-2.19,-2.51,-1.86,-219.98,-2.75,-3.11,-2.39,-270.497,-3.38,-3.74,-3.03,33,35.9,32,34.8,1,1.1,33,35.9,6,6.5,2,2.2,0,0,0,0,1,1.1,1,16.7,0,0,0,z,0,0,3,3.3,1,16.7,0,0,0,z,2,0.02,66,0.72,16,0.17,5,0.05,0,0,76,0.8,132,1.4,52,0.6,7,0.1,7,0.1,0,0,21,0.2,4,0
202223,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Provisional,Alternative provision,5,92,509,5.5,43,46.7,0,0,1,1.1,0,0,0,0,0,0,34.16,0.37,75,-216.861,-2.89,-3.21,-2.57,-233.27,-3.11,-3.48,-2.74,-162.775,-2.17,-2.51,-1.83,-202.008,-2.69,-3.06,-2.32,-256.861,-3.42,-3.79,-3.06,52,56.5,46,50,23,25,49,53.3,7,7.6,1,1.1,0,0,1,1.1,2,2.2,3,42.9,0,0,0,z,1,1.1,7,7.6,3,42.9,1,100,0,z,50,0.54,90,0.98,30.5,0.33,4,0.04,0,0,130,1.4,180,2,142,1.5,57,0.6,57,0.6,0,0,49,0.5,27,0.3
202223,Academic year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Provisional,Alternative provision,3,22,70,3.2,8,36.4,0,0,0,0,0,0,0,0,0,0,2.85,0.13,18,-47.854,-2.66,-3.31,-2.01,-51.475,-2.86,-3.62,-2.1,-41.49,-2.31,-2.99,-1.62,-43.964,-2.44,-3.2,-1.69,-53.577,-2.98,-3.73,-2.23,11,50,11,50,1,4.5,8,36.4,1,4.5,0,0,0,0,0,0,0,0,0,0,0,z,0,z,1,4.5,0,0,0,0,0,z,0,z,4,0.18,7,0.32,3,0.14,0,0,0,0,19,0.9,14,0.6,14,0.6,23,1,17,0.8,6,0.3,8,0.4,7,0.3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Provisional,Alternative provision,6,122,433.5,3.6,30,24.6,1,0.8,4,3.3,0,0,0,0,0,0,19.33,0.16,103,-324.284,-3.15,-3.42,-2.88,-360.1,-3.5,-3.81,-3.18,-269.97,-2.62,-2.91,-2.33,-310.652,-3.02,-3.33,-2.7,-350.252,-3.4,-3.71,-3.09,61,50,57,46.7,10,8.2,36,29.5,2,1.6,1,0.8,0,0,1,0.8,2,1.6,0,0,0,0,0,z,2,1.6,5,4.1,0,0,0,0,0,z,28,0.23,77,0.63,5.5,0.05,0,0,0,0,95,0.8,154,1.3,94,0.8,90.5,0.7,60,0.5,30.5,0.3,45,0.4,33,0.3
202223,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Provisional,Alternative provision,4,72,256,3.6,27,37.5,0,0,1,1.4,0,0,0,0,0,0,10.67,0.15,62,-194.995,-3.15,-3.5,-2.79,-214.6,-3.46,-3.87,-3.05,-163.98,-2.64,-3.02,-2.27,-194.954,-3.14,-3.55,-2.74,-202.658,-3.27,-3.67,-2.87,32,44.4,30,41.7,1,1.4,29,40.3,8,11.1,0,0,0,0,0,0,0,0,0,0,0,z,0,z,0,0,1,1.4,0,0,0,z,0,z,3,0.04,44,0.61,8.5,0.12,0,0,0,0,61,0.8,88,1.2,27,0.4,80,1.1,80,1.1,0,0,13,0.2,27,0.4
202223,Academic year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Provisional,Alternative provision,8,83,416.5,5,33,39.8,0,0,2,2.4,0,0,0,0,0,0,32.82,0.4,61,-174.392,-2.86,-3.21,-2.5,-193.995,-3.18,-3.59,-2.77,-140.825,-2.31,-2.68,-1.94,-159.332,-2.61,-3.02,-2.2,-198.768,-3.26,-3.67,-2.85,40,48.2,38,45.8,6,7.2,36,43.4,23,27.7,3,3.6,0,0,0,0,0,0,1,4.3,0,0,0,z,0,0,3,3.6,4,17.4,0,0,0,z,13,0.16,67,0.81,57.5,0.69,2,0.02,0,0,91,1.1,134,1.6,132,1.6,59.5,0.7,52,0.6,7.5,0.1,49,0.6,24,0.3
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Provisional,Alternative provision,8,65,675.5,10.4,27,41.5,6,9.2,8,12.3,0,0,0,0,0,0,37.99,0.58,55,-127.567,-2.32,-2.69,-1.95,-133.565,-2.43,-2.86,-2,-99.3,-1.81,-2.2,-1.41,-132.775,-2.41,-2.85,-1.98,-137.248,-2.5,-2.92,-2.07,41,63.1,39,60,12,18.5,30,46.2,6,9.2,4,6.2,0,0,6,9.2,7,10.8,5,83.3,3,75,0,z,7,10.8,10,15.4,6,100,3,75,0,z,51,0.78,84,1.29,35.5,0.55,22,0.34,0,0,170,2.6,168,2.6,146,2.2,191.5,2.9,145,2.2,46.5,0.7,35,0.5,44,0.7
202223,Academic year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Provisional,Alternative provision,3,92,230.75,2.5,16,17.4,0,0,1,1.1,0,0,0,0,0,0,13.18,0.14,72,-236.16,-3.28,-3.61,-2.95,-252.565,-3.51,-3.89,-3.13,-199.89,-2.78,-3.12,-2.43,-231.99,-3.22,-3.6,-2.84,-253.593,-3.52,-3.9,-3.15,23,25,21,22.8,7,7.6,18,19.6,2,2.2,0,0,0,0,1,1.1,3,3.3,0,0,0,z,0,z,1,1.1,5,5.4,1,50,0,z,0,z,19,0.21,46,0.5,7,0.08,0,0,0,0,69,0.8,92,1,36,0.4,33.75,0.4,27,0.3,6.75,0.1,8,0.1,12,0.1
202223,Academic year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Provisional,Alternative provision,8,258,1558,6,158,61.2,2,0.8,6,2.3,0,0,0,0,0,0,116.91,0.45,239,-745.303,-3.12,-3.3,-2.94,-803.56,-3.36,-3.57,-3.15,-555.375,-2.32,-2.51,-2.14,-706.059,-2.95,-3.16,-2.75,-872.37,-3.65,-3.86,-3.44,179,69.4,157,60.9,38,14.7,172,66.7,81,31.4,11,4.3,1,0.4,2,0.8,3,1.2,0,0,0,0,0,0,5,1.9,18,7,3,3.7,0,0,0,0,88,0.34,312,1.21,141.5,0.55,15,0.06,3,0.01,387,1.5,624,2.4,382,1.5,165,0.6,157,0.6,8,0,177,0.7,74,0.3
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Provisional,Alternative provision,1,25,69,2.8,1,4,1,4,1,4,0,0,0,0,0,0,3.83,0.15,12,-34.412,-2.87,-3.67,-2.07,-38.865,-3.24,-4.16,-2.31,-31.925,-2.66,-3.5,-1.82,-30.054,-2.5,-3.43,-1.58,-37.483,-3.12,-4.04,-2.21,4,16,4,16,0,0,2,8,0,0,1,4,1,4,0,0,1,4,0,z,1,100,1,100,0,0,1,4,0,z,1,100,1,100,0,0,8,0.32,0,0,6,0.24,9,0.36,9,0.4,16,0.6,30,1.2,14,0.6,14,0.6,0,0,4,0.2,2,0.1
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Provisional,Alternative provision,6,105,209.25,2,32,30.5,0,0,1,1,0,0,0,0,0,0,11.67,0.11,96,-310.56,-3.24,-3.52,-2.95,-329.65,-3.43,-3.76,-3.11,-260.38,-2.71,-3.01,-2.41,-302.521,-3.15,-3.48,-2.82,-339.358,-3.53,-3.86,-3.21,36,34.3,31,29.5,2,1.9,34,32.4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,z,1,1,1,1,1,100,1,100,0,z,7,0.07,51,0.49,4,0.04,4,0.04,0,0,80,0.8,102,1,12,0.1,15.25,0.1,8,0.1,7.25,0.1,3,0,5,0
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Provisional,Alternative provision,3,166,633,3.8,60,36.1,2,1.2,3,1.8,0,0,0,0,0,0,45.51,0.27,135,-370.821,-2.75,-2.99,-2.51,-409.325,-3.03,-3.31,-2.76,-287.7,-2.13,-2.38,-1.88,-353.766,-2.62,-2.9,-2.34,-417.662,-3.09,-3.37,-2.82,71,42.8,68,41,12,7.2,65,39.2,43,25.9,1,0.6,0,0,1,0.6,3,1.8,1,2.3,0,0,0,z,4,2.4,6,3.6,2,4.7,0,0,0,z,36,0.22,115,0.69,61,0.37,0,0,0,0,160,1,230,1.4,135,0.8,108,0.7,108,0.7,0,0,71,0.4,42,0.3
202223,Academic year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Provisional,Alternative provision,1,77,139,1.8,10,13,1,1.3,3,3.9,0,0,0,0,0,0,6.65,0.09,61,-185.397,-3.04,-3.39,-2.68,-209.135,-3.43,-3.84,-3.02,-157.255,-2.58,-2.95,-2.2,-170.821,-2.8,-3.21,-2.39,-202.94,-3.33,-3.73,-2.92,13,16.9,12,15.6,1,1.3,11,14.3,2,2.6,1,1.3,0,0,0,0,4,5.2,0,0,0,0,0,z,0,0,5,6.5,0,0,0,0,0,z,3,0.04,34,0.44,0,0,3,0.04,0,0,37,0.5,68,0.9,25,0.3,9,0.1,9,0.1,0,0,7,0.1,3,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Provisional,Alternative provision,2,14,13,0.9,2,14.3,0,0,0,0,0,0,0,0,0,0,0.34,0.02,11,-30.79,-2.8,-3.63,-1.96,-33.765,-3.07,-4.04,-2.1,-27.11,-2.46,-3.34,-1.58,-29.387,-2.67,-3.64,-1.71,-32.673,-2.97,-3.93,-2.01,3,21.4,3,21.4,0,0,2,14.3,0,0,0,0,0,0,0,0,0,0,0,z,0,z,0,z,0,0,0,0,0,z,0,z,0,z,0,0,2,0.14,0,0,0,0,0,0,5,0.4,4,0.3,0,0,4,0.3,4,0.3,0,0,0,0,2,0.1
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Provisional,Alternative provision,7,126,595.75,4.7,63,50,0,0,3,2.4,0,0,0,0,0,0,21.33,0.17,106,-319.227,-3.01,-3.28,-2.74,-343.93,-3.24,-3.56,-2.93,-239.085,-2.26,-2.54,-1.97,-328.829,-3.1,-3.41,-2.79,-346.594,-3.27,-3.58,-2.96,77,61.1,70,55.6,1,0.8,69,54.8,0,0,3,2.4,0,0,0,0,0,0,0,z,0,0,0,z,1,0.8,4,3.2,0,z,0,0,0,z,4,0.03,121,0.96,0,0,3,0.02,0,0,149,1.2,242,1.9,63,0.5,141.75,1.1,130,1,11.75,0.1,32,0.3,57,0.5
202223,Academic year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Provisional,Alternative provision,4,49,94,1.9,10,20.4,1,2,1,2,0,0,0,0,0,0,4.51,0.09,30,-95.124,-3.17,-3.68,-2.67,-104.755,-3.49,-4.08,-2.91,-80.92,-2.7,-3.23,-2.16,-90.634,-3.02,-3.61,-2.44,-102.682,-3.42,-4,-2.84,13,26.5,11,22.4,0,0,12,24.5,3,6.1,0,0,0,0,0,0,1,2,0,0,0,z,0,z,0,0,1,2,0,0,0,z,0,z,0,0,19,0.39,4,0.08,0,0,0,0,24,0.5,38,0.8,20,0.4,12,0.2,12,0.2,0,0,7,0.1,5,0.1
202223,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Provisional,Alternative provision,7,121,410.5,3.4,25,20.7,1,0.8,3,2.5,0,0,0,0,0,0,31.69,0.26,77,-242.983,-3.16,-3.47,-2.84,-272.83,-3.54,-3.91,-3.18,-200.315,-2.6,-2.93,-2.27,-228.92,-2.97,-3.34,-2.61,-265.617,-3.45,-3.81,-3.09,41,33.9,39,32.2,3,2.5,30,24.8,6,5,10,8.3,8,6.6,0,0,3,2.5,2,33.3,3,30,2,25,0,0,9,7.4,4,66.7,5,50,4,50,6,0.05,69,0.57,27,0.22,35,0.29,26,0.21,64,0.5,138,1.1,120,1,88.5,0.7,85,0.7,3.5,0,31,0.3,26,0.2
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Provisional,Alternative provision,1,22,86,3.9,11,50,1,4.5,2,9.1,0,0,0,0,0,0,4.83,0.22,17,-45.898,-2.7,-3.37,-2.03,-45.895,-2.7,-3.48,-1.92,-28.805,-1.69,-2.4,-0.99,-48.542,-2.86,-3.63,-2.08,-54.662,-3.22,-3.99,-2.44,11,50,11,50,1,4.5,11,50,0,0,1,4.5,0,0,0,0,1,4.5,0,z,0,0,0,z,0,0,2,9.1,0,z,0,0,0,z,3,0.14,24,1.09,0,0,2,0.09,0,0,32,1.5,48,2.2,2,0.1,4,0.2,4,0.2,0,0,1,0,1,0
202223,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Provisional,Alternative provision,2,88,407.75,4.6,36,40.9,0,0,0,0,0,0,0,0,0,0,22.85,0.26,74,-220.848,-2.98,-3.31,-2.66,-256.42,-3.47,-3.84,-3.09,-177.045,-2.39,-2.73,-2.05,-216.069,-2.92,-3.29,-2.55,-231.159,-3.12,-3.49,-2.75,42,47.7,38,43.2,1,1.1,40,45.5,27,30.7,2,2.3,0,0,0,0,0,0,0,0,0,0,0,z,0,0,4,4.5,0,0,0,0,0,z,1,0.01,73,0.83,31.5,0.36,0,0,0,0,67,0.8,146,1.7,74,0.8,120.75,1.4,119,1.4,1.75,0,38,0.4,39,0.4
202223,Academic year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Provisional,Alternative provision,5,79,350,4.4,48,60.8,1,1.3,1,1.3,0,0,0,0,0,0,15.5,0.2,70,-181.904,-2.6,-2.93,-2.27,-199.83,-2.85,-3.24,-2.47,-145.86,-2.08,-2.43,-1.73,-169.707,-2.42,-2.81,-2.04,-206.211,-2.95,-3.33,-2.57,50,63.3,49,62,8,10.1,48,60.8,3,3.8,16,20.3,0,0,0,0,1,1.3,0,0,0,0,0,z,0,0,1,1.3,0,0,0,0,0,z,14,0.18,57,0.72,3.5,0.04,15,0.19,0,0,96,1.2,114,1.4,77,1,63,0.8,63,0.8,0,0,51,0.6,33,0.4
