time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,idaci_decile,ru11ind_pupil_residency,pupil_residency_detail,level_methodology,establishment_type,version,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebaccaps,avg_ebaccaps,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp
202223,Academic year,Regional,E92000001,England,E12000009,South West,10-20%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,275,3267,127610.88,39.1,3072,94,1002,30.7,1667,51,768,23.5,10760.6,3.29,257,7.9,404,12.4,3100,-1063.007,-0.34,-0.39,-0.29
202223,Academic year,Regional,E92000001,England,E12000009,South West,20-30%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,90,634,26912.5,42.4,608,95.9,233,36.8,359,56.6,181,28.5,2279.43,3.6,65,10.3,100,15.8,615,-120.594,-0.2,-0.31,-0.08
202223,Academic year,Regional,E92000001,England,E12000009,South West,20-30%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,332,4346,180476,41.5,4136,95.2,1492,34.3,2442,56.2,1145,26.3,15360.06,3.53,440,10.1,649,14.9,4099,-877.273,-0.21,-0.26,-0.17
202223,Academic year,Regional,E92000001,England,E12000009,South West,20-30%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,309,3712,153563.5,41.4,3528,95,1259,33.9,2083,56.1,964,26,13080.63,3.52,375,10.1,549,14.8,3484,-756.679,-0.22,-0.26,-0.17
202223,Academic year,Regional,E92000001,England,E12000009,South West,30-40%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,131,1141,49766.25,43.6,1105,96.8,443,38.8,683,59.9,355,31.1,4273.22,3.75,134,11.7,206,18.1,1085,-143.482,-0.13,-0.22,-0.05
202223,Academic year,Regional,E92000001,England,E12000009,South West,30-40%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,355,5107,221231.75,43.3,4895,95.8,2016,39.5,3042,59.6,1427,27.9,18938.34,3.71,589,11.5,876,17.2,4838,-798.568,-0.17,-0.2,-0.13
202223,Academic year,Regional,E92000001,England,E12000009,South West,30-40%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,319,3966,171465.5,43.2,3790,95.6,1573,39.7,2359,59.5,1072,27,14665.12,3.7,455,11.5,670,16.9,3753,-655.086,-0.17,-0.22,-0.13
202223,Academic year,Regional,E92000001,England,E12000009,South West,40-50%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,207,2066,91572.5,44.3,1996,96.6,839,40.6,1296,62.7,622,30.1,7898.16,3.82,241,11.7,372,18,2005,-255.897,-0.13,-0.19,-0.07
202223,Academic year,Regional,E92000001,England,E12000009,South West,40-50%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,375,6388,287757.63,45,6156,96.4,2678,41.9,4065,63.6,1897,29.7,24741.36,3.87,787,12.3,1191,18.6,6122,-481.545,-0.08,-0.11,-0.04
202223,Academic year,Regional,E92000001,England,E12000009,South West,40-50%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,339,4322,196185.13,45.4,4160,96.3,1839,42.5,2769,64.1,1275,29.5,16843.2,3.9,546,12.6,819,18.9,4117,-225.648,-0.05,-0.1,-0.01
202223,Academic year,Regional,E92000001,England,E12000009,South West,50-60%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,248,2964,136208.38,46,2866,96.7,1320,44.5,1946,65.7,963,32.5,11787.38,3.98,412,13.9,608,20.5,2857,-63.819,-0.02,-0.07,0.03
202223,Academic year,Regional,E92000001,England,E12000009,South West,50-60%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,372,6955,322230.9,46.3,6729,96.8,3094,44.5,4588,66,2221,31.9,27807.63,4,953,13.7,1392,20,6643,48.888,0.01,-0.03,0.04
202223,Academic year,Regional,E92000001,England,E12000009,South West,50-60%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,317,3991,186022.52,46.6,3863,96.8,1774,44.5,2642,66.2,1258,31.5,16020.25,4.01,541,13.6,784,19.6,3786,112.707,0.03,-0.02,0.07
202223,Academic year,Regional,E92000001,England,E12000009,South West,60-70%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,255,2602,125745.5,48.3,2522,96.9,1291,49.6,1825,70.1,863,33.2,10904.25,4.19,389,15,529,20.3,2486,138.715,0.06,0,0.11
202223,Academic year,Regional,E92000001,England,E12000009,South West,60-70%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,362,6430,308976.25,48.1,6233,96.9,3102,48.2,4451,69.2,2179,33.9,26806.02,4.17,952,14.8,1370,21.3,6131,241.725,0.04,0,0.07
202223,Academic year,Regional,E92000001,England,E12000009,South West,60-70%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,310,3828,183230.75,47.9,3711,96.9,1811,47.3,2626,68.6,1316,34.4,15901.77,4.15,563,14.7,841,22,3645,103.01,0.03,-0.02,0.07
202223,Academic year,Regional,E92000001,England,E12000009,South West,70-80%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,240,2564,126743.75,49.4,2483,96.8,1288,50.2,1854,72.3,902,35.2,11072.61,4.32,435,17,603,23.5,2463,348.649,0.14,0.09,0.2
202223,Academic year,Regional,E92000001,England,E12000009,South West,70-80%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,347,6334,316256.25,49.9,6156,97.2,3279,51.8,4633,73.1,2262,35.7,27607.74,4.36,1127,17.8,1559,24.6,6065,966.958,0.16,0.12,0.19
202223,Academic year,Regional,E92000001,England,E12000009,South West,70-80%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,284,3770,189512.5,50.3,3673,97.4,1991,52.8,2779,73.7,1360,36.1,16535.13,4.39,692,18.4,956,25.4,3602,618.309,0.17,0.13,0.22
202223,Academic year,Regional,E92000001,England,E12000009,South West,80-90%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,204,2008,104027.38,51.8,1961,97.7,1110,55.3,1504,74.9,779,38.8,9133.91,4.55,404,20.1,531,26.4,1894,489.122,0.26,0.19,0.32
202223,Academic year,Regional,E92000001,England,E12000009,South West,80-90%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,326,5136,266546.63,51.9,4993,97.2,2891,56.3,3923,76.4,1969,38.3,23398.45,4.56,1019,19.8,1391,27.1,4852,1216.487,0.25,0.21,0.29
202223,Academic year,Regional,E92000001,England,E12000009,South West,80-90%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,270,3128,162519.25,52,3032,96.9,1781,56.9,2419,77.3,1190,38,14264.54,4.56,615,19.7,860,27.5,2958,727.365,0.25,0.19,0.3
202223,Academic year,Regional,E92000001,England,E12000009,South West,90-100%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,144,1077,55264.75,51.3,1050,97.5,614,57,797,74,400,37.1,4879.49,4.53,217,20.1,296,27.5,1032,168.034,0.16,0.08,0.25
202223,Academic year,Regional,E92000001,England,E12000009,South West,90-100%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,277,4227,232133.5,54.9,4125,97.6,2669,63.1,3410,80.7,1716,40.6,20603.6,4.87,1037,24.5,1357,32.1,4002,1383.853,0.35,0.3,0.39
202223,Academic year,Regional,E92000001,England,E12000009,South West,90-100%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,217,3150,176868.75,56.1,3075,97.6,2055,65.2,2613,83,1316,41.8,15724.11,4.99,820,26,1061,33.7,2970,1215.819,0.41,0.36,0.46
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total,Rural,4 Rural - Town and fringe,Pupil residency,State-funded schools (LA),Provisional,315,7862,354923.63,45.1,7581,96.4,3311,42.1,5020,63.9,2481,31.6,30684.66,3.9,1009,12.8,1497,19,7575,-846.194,-0.11,-0.14,-0.08
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total,Rural,5 Rural - Village,Pupil residency,State-funded schools (LA),Provisional,313,5540,269257.5,48.6,5386,97.2,2766,49.9,3874,69.9,1912,34.5,23428.41,4.23,897,16.2,1235,22.3,5300,622.089,0.12,0.08,0.16
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total,Rural,6 Rural - Hamlet and isolated dwellings,Pupil residency,State-funded schools (LA),Provisional,319,3851,187419.63,48.7,3735,97,1895,49.2,2678,69.5,1339,34.8,16313.12,4.24,633,16.4,883,22.9,3642,422.845,0.12,0.07,0.16
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,382,17253,811600.76,47,16702,96.8,7972,46.2,11572,67.1,5732,33.2,70426.19,4.08,2539,14.7,3615,21,16517,198.74,0.01,-0.01,0.03
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total,Total,Total,Pupil residency,State-funded schools (LA),Provisional,435,55856,2577322.04,46.1,53739,96.2,24887,44.6,36455,65.3,17589,31.5,222778.89,3.99,7902,14.1,11308,20.2,53096,-1288.175,-0.02,-0.04,-0.01
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total,Urban,3 Urban - City and town,Pupil residency,State-funded schools (LA),Provisional,410,38603,1765721.28,45.7,37037,95.9,16915,43.8,24883,64.5,11857,30.7,152352.7,3.95,5363,13.9,7693,19.9,36579,-1486.915,-0.04,-0.06,-0.03
202223,Academic year,Regional,E92000001,England,E12000009,South West,Total,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,410,38603,1765721.28,45.7,37037,95.9,16915,43.8,24883,64.5,11857,30.7,152352.7,3.95,5363,13.9,7693,19.9,36579,-1486.915,-0.04,-0.06,-0.03
202223,Academic year,Regional,E92000001,England,E12000009,South West,Unknown,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,214,1640,73778.25,45,1584,96.6,678,41.3,1035,63.1,549,33.5,6393.08,3.9,209,12.7,314,19.1,1544,-117.602,-0.08,-0.15,-0.01
202223,Academic year,Regional,E92000001,England,E12000009,South West,Unknown,Total,Total,Pupil residency,State-funded schools (LA),Provisional,329,3736,169227.25,45.3,3594,96.2,1593,42.6,2392,64,1160,31,14605.74,3.91,490,13.1,711,19,3527,-161.906,-0.05,-0.09,0
202223,Academic year,Regional,E92000001,England,E12000009,South West,Unknown,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,258,2096,95449,45.5,2010,95.9,915,43.7,1357,64.7,611,29.2,8212.66,3.92,281,13.4,397,18.9,1983,-44.304,-0.02,-0.08,0.04
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,0-10%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,313,4374,202156.75,46.2,4168,95.3,2034,46.5,2856,65.3,2478,56.7,18296.66,4.18,880,20.1,1296,29.6,4056,196.113,0.05,0,0.09
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,0-10%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,313,4374,202156.75,46.2,4168,95.3,2034,46.5,2856,65.3,2478,56.7,18296.66,4.18,880,20.1,1296,29.6,4056,196.113,0.05,0,0.09
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,10-20%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,388,7510,356706.5,47.5,7206,96,3595,47.9,4984,66.4,4252,56.6,32079.39,4.27,1524,20.3,2261,30.1,6937,713.445,0.1,0.07,0.14
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,10-20%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,388,7510,356706.5,47.5,7206,96,3595,47.9,4984,66.4,4252,56.6,32079.39,4.27,1524,20.3,2261,30.1,6937,713.445,0.1,0.07,0.14
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,20-30%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,6,9,477.75,53.1,9,100,4,44.4,7,77.8,4,44.4,42.33,4.7,2,22.2,2,22.2,9,2.316,0.26,-0.67,1.18
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,20-30%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,362,5653,279016,49.4,5458,96.6,2930,51.8,3878,68.6,3324,58.8,25228.25,4.46,1314,23.2,1881,33.3,5140,1016.69,0.2,0.16,0.24
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,20-30%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,362,5644,278538.25,49.4,5449,96.5,2926,51.8,3871,68.6,3320,58.8,25185.92,4.46,1312,23.2,1879,33.3,5131,1014.374,0.2,0.16,0.24
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,30-40%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,329,3538,180671.75,51.1,3409,96.4,1921,54.3,2511,71,2114,59.8,16451.96,4.65,970,27.4,1313,37.1,3191,1009.354,0.32,0.27,0.37
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,30-40%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,329,3538,180671.75,51.1,3409,96.4,1921,54.3,2511,71,2114,59.8,16451.96,4.65,970,27.4,1313,37.1,3191,1009.354,0.32,0.27,0.37
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,40-50%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,269,2014,106566,52.9,1959,97.3,1139,56.6,1466,72.8,1248,62,9719.28,4.83,575,28.6,761,37.8,1806,700.94,0.39,0.32,0.45
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,40-50%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,269,2014,106566,52.9,1959,97.3,1139,56.6,1466,72.8,1248,62,9719.28,4.83,575,28.6,761,37.8,1806,700.94,0.39,0.32,0.45
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,50-60%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,240,1401,75578.51,53.9,1352,96.5,848,60.5,1076,76.8,863,61.6,6954.98,4.96,460,32.8,592,42.3,1234,515.573,0.42,0.34,0.5
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,50-60%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,240,1401,75578.51,53.9,1352,96.5,848,60.5,1076,76.8,863,61.6,6954.98,4.96,460,32.8,592,42.3,1234,515.573,0.42,0.34,0.5
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,60-70%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,192,916,51685.52,56.4,891,97.3,602,65.7,734,80.1,548,59.8,4721.06,5.15,316,34.5,377,41.2,834,351.387,0.42,0.33,0.52
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,60-70%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,192,916,51685.52,56.4,891,97.3,602,65.7,734,80.1,548,59.8,4721.06,5.15,316,34.5,377,41.2,834,351.387,0.42,0.33,0.52
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,70-80%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,118,482,27605.02,57.3,473,98.1,309,64.1,384,79.7,307,63.7,2533.24,5.26,172,35.7,214,44.4,430,282.14,0.66,0.52,0.79
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,70-80%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,118,482,27605.02,57.3,473,98.1,309,64.1,384,79.7,307,63.7,2533.24,5.26,172,35.7,214,44.4,430,282.14,0.66,0.52,0.79
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,80-90%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,107,476,28799,60.5,459,96.4,346,72.7,410,86.1,280,58.8,2638.68,5.54,181,38,229,48.1,414,261.655,0.63,0.5,0.77
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,80-90%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,107,476,28799,60.5,459,96.4,346,72.7,410,86.1,280,58.8,2638.68,5.54,181,38,229,48.1,414,261.655,0.63,0.5,0.77
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,90-100%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,92,385,23813.5,61.9,379,98.4,286,74.3,333,86.5,257,66.8,2203.34,5.72,164,42.6,185,48.1,300,250.017,0.83,0.67,0.99
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,90-100%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,92,385,23813.5,61.9,379,98.4,286,74.3,333,86.5,257,66.8,2203.34,5.72,164,42.6,185,48.1,300,250.017,0.83,0.67,0.99
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Rural,4 Rural - Town and fringe,Pupil residency,State-funded schools (LA),Provisional,6,9,477.75,53.1,9,100,4,44.4,7,77.8,4,44.4,42.33,4.7,2,22.2,2,22.2,9,2.316,0.26,-0.67,1.18
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,6,9,477.75,53.1,9,100,4,44.4,7,77.8,4,44.4,42.33,4.7,2,22.2,2,22.2,9,2.316,0.26,-0.67,1.18
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Total,Total,Pupil residency,State-funded schools (LA),Provisional,528,29023,1442994.8,49.7,27929,96.2,15150,52.2,20173,69.5,17030,58.7,130796.27,4.51,7072,24.4,9845,33.9,26421,5656.379,0.21,0.2,0.23
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Urban,1 Urban - Major conurbation,Pupil residency,State-funded schools (LA),Provisional,528,29014,1442517.05,49.7,27920,96.2,15146,52.2,20166,69.5,17026,58.7,130753.94,4.51,7070,24.4,9843,33.9,26412,5654.063,0.21,0.2,0.23
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Total,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,528,29014,1442517.05,49.7,27920,96.2,15146,52.2,20166,69.5,17026,58.7,130753.94,4.51,7070,24.4,9843,33.9,26412,5654.063,0.21,0.2,0.23
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Unknown,Total,Total,Pupil residency,State-funded schools (LA),Provisional,247,2274,110396.25,48.5,2175,95.6,1140,50.1,1541,67.8,1359,59.8,9969.43,4.38,516,22.7,736,32.4,2079,359.065,0.17,0.11,0.23
202223,Academic year,Regional,E92000001,England,E13000001,Inner London,Unknown,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,247,2274,110396.25,48.5,2175,95.6,1140,50.1,1541,67.8,1359,59.8,9969.43,4.38,516,22.7,736,32.4,2079,359.065,0.17,0.11,0.23
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,0-10%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,1,1,40,40,1,100,0,0,0,0,0,0,3.33,3.33,0,0,0,0,1,0.2,0.2,-2.57,2.97
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,0-10%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,416,2786,122605.75,44,2657,95.4,1163,41.7,1693,60.8,1305,46.8,10910.01,3.92,426,15.3,658,23.6,2628,-225.012,-0.09,-0.14,-0.03
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,0-10%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,416,2785,122565.75,44,2656,95.4,1163,41.8,1693,60.8,1305,46.9,10906.68,3.92,426,15.3,658,23.6,2627,-225.212,-0.09,-0.14,-0.03
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,10-20%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,6,8,419,52.4,8,100,4,50,5,62.5,6,75,38.34,4.79,2,25,3,37.5,8,0.583,0.07,-0.91,1.05
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,10-20%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,579,8118,372705.25,45.9,7807,96.2,3712,45.7,5156,63.5,4034,49.7,33364.06,4.11,1478,18.2,2197,27.1,7507,565.71,0.08,0.04,0.11
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,10-20%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,578,8110,372286.25,45.9,7799,96.2,3708,45.7,5151,63.5,4028,49.7,33325.72,4.11,1476,18.2,2194,27.1,7499,565.127,0.08,0.04,0.11
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,20-30%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,14,36,1469.5,40.8,34,94.4,14,38.9,23,63.9,11,30.6,123.16,3.42,3,8.3,6,16.7,35,-9.745,-0.28,-0.75,0.19
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,20-30%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,603,8626,410591.38,47.6,8288,96.1,4167,48.3,5671,65.7,4288,49.7,36719.76,4.26,1733,20.1,2459,28.5,7844,1385.196,0.18,0.15,0.21
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,20-30%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,598,8590,409121.88,47.6,8254,96.1,4153,48.3,5648,65.8,4277,49.8,36596.6,4.26,1730,20.1,2453,28.6,7809,1394.941,0.18,0.15,0.21
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,30-40%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,18,34,1500.75,44.1,34,100,8,23.5,19,55.9,10,29.4,129.17,3.8,5,14.7,7,20.6,30,-4.398,-0.15,-0.65,0.36
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,30-40%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,597,8595,423144.02,49.2,8279,96.3,4418,51.4,5972,69.5,4361,50.7,37992.15,4.42,1913,22.3,2680,31.2,7760,2007.716,0.26,0.23,0.29
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,30-40%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,595,8561,421643.27,49.3,8245,96.3,4410,51.5,5953,69.5,4351,50.8,37862.98,4.42,1908,22.3,2673,31.2,7730,2012.114,0.26,0.23,0.29
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,40-50%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,3,15,697.75,46.5,15,100,6,40,9,60,6,40,60,4,2,13.3,3,20,15,-2.042,-0.14,-0.85,0.58
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,40-50%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,585,8171,421745.13,51.6,7904,96.7,4561,55.8,5915,72.4,4533,55.5,38210.59,4.68,2146,26.3,2878,35.2,7360,2507.467,0.34,0.31,0.37
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,40-50%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,585,8156,421047.38,51.6,7889,96.7,4555,55.8,5906,72.4,4527,55.5,38150.59,4.68,2144,26.3,2875,35.3,7345,2509.509,0.34,0.31,0.37
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,50-60%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,5,8,371.75,46.5,8,100,4,50,5,62.5,3,37.5,32.17,4.02,1,12.5,2,25,7,-0.151,-0.02,-1.07,1.03
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,50-60%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,535,6286,335311.52,53.3,6099,97,3711,59,4748,75.5,3601,57.3,30646.26,4.88,1878,29.9,2447,38.9,5603,2586.972,0.46,0.42,0.5
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,50-60%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,535,6278,334939.77,53.4,6091,97,3707,59,4743,75.5,3598,57.3,30614.09,4.88,1877,29.9,2445,38.9,5596,2587.123,0.46,0.43,0.5
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,60-70%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,10,21,1209.5,57.6,21,100,13,61.9,16,76.2,14,66.7,109.16,5.2,10,47.6,12,57.1,19,11.809,0.62,-0.01,1.26
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,60-70%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,479,5251,288050.76,54.9,5097,97.1,3256,62,4124,78.5,3054,58.2,26315.54,5.01,1611,30.7,2131,40.6,4742,2004.118,0.42,0.38,0.46
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,60-70%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,478,5230,286841.26,54.8,5076,97.1,3243,62,4108,78.5,3040,58.1,26206.38,5.01,1601,30.6,2119,40.5,4723,1992.309,0.42,0.38,0.46
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,70-80%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,6,13,335,25.8,11,84.6,2,15.4,4,30.8,2,15.4,29.34,2.26,1,7.7,1,7.7,12,-17.921,-1.49,-2.29,-0.69
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,70-80%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,434,4545,257328.63,56.6,4441,97.7,2959,65.1,3684,81.1,2686,59.1,23593.17,5.19,1543,33.9,1983,43.6,4148,1928.286,0.46,0.42,0.51
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,70-80%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,433,4532,256993.63,56.7,4430,97.7,2957,65.2,3680,81.2,2684,59.2,23563.83,5.2,1542,34,1982,43.7,4136,1946.207,0.47,0.43,0.51
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,80-90%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,8,13,583.75,44.9,12,92.3,6,46.2,8,61.5,4,30.8,49.66,3.82,2,15.4,2,15.4,11,-4.439,-0.4,-1.24,0.43
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,80-90%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,375,3278,190074.77,58,3204,97.7,2245,68.5,2729,83.3,1949,59.5,17419.97,5.31,1170,35.7,1508,46,2983,1597.509,0.54,0.48,0.59
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,80-90%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,373,3265,189491.02,58,3192,97.8,2239,68.6,2721,83.3,1945,59.6,17370.31,5.32,1168,35.8,1506,46.1,2972,1601.948,0.54,0.49,0.59
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,90-100%,Rural,Total,Pupil residency,State-funded schools (LA),Provisional,2,3,201.5,67.2,3,100,3,100,3,100,3,100,18.5,6.17,1,33.3,2,66.7,2,1.848,0.92,-1.03,2.88
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,90-100%,Total,Total,Pupil residency,State-funded schools (LA),Provisional,302,2978,182648.13,61.3,2914,97.9,2219,74.5,2606,87.5,1892,63.5,16906.92,5.68,1244,41.8,1533,51.5,2688,1660.117,0.62,0.56,0.67
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,90-100%,Urban,Total,Pupil residency,State-funded schools (LA),Provisional,302,2975,182446.63,61.3,2911,97.8,2216,74.5,2603,87.5,1889,63.5,16888.42,5.68,1243,41.8,1531,51.5,2686,1658.269,0.62,0.56,0.67
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Rural,4 Rural - Town and fringe,Pupil residency,State-funded schools (LA),Provisional,20,84,3893.25,46.3,82,97.6,34,40.5,53,63.1,34,40.5,338.81,4.03,16,19,23,27.4,80,-4.806,-0.06,-0.37,0.25
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Rural,5 Rural - Village,Pupil residency,State-funded schools (LA),Provisional,26,40,1790.75,44.8,40,100,13,32.5,24,60,12,30,152.18,3.8,5,12.5,7,17.5,34,-2.95,-0.09,-0.56,0.39
202223,Academic year,Regional,E92000001,England,E13000002,Outer London,Total,Rural,6 Rural - Hamlet and isolated dwellings,Pupil residency,State-funded schools (LA),Provisional,17,28,1144.5,40.9,25,89.3,13,46.4,15,53.6,13,46.4,101.84,3.64,6,21.4,8,28.6,26,-16.5,-0.63,-1.18,-0.09
