time_period,time_identifier,geographic_level,country_code,country_name,version,establishment_type,breakdown,gender,prior_attainment,admission_type,religious_denomination,t_schools,t_pupils,t_att8,avg_att8,t_entbasics,pt_entbasics,t_l2basics_95,pt_l2basics_95,t_l2basics_94,pt_l2basics_94,t_ebacc_e_ptq_ee,pt_ebacc_e_ptq_ee,t_ebacc_95,pt_ebacc_95,t_ebacc_94,pt_ebacc_94,t_ebaccaps,avg_ebaccaps,t_inp8calc,t_p8score,avg_p8score,p8score_ci_low,p8score_ci_upp,t_p8eng,avg_p8eng,p8eng_ci_low,p8eng_ci_upp,t_p8mat,avg_p8mat,p8mat_ci_low,p8mat_ci_upp,t_p8ebac,avg_p8ebac,p8ebac_ci_low,p8ebac_ci_upp,t_p8open,avg_p8open,p8open_ci_low,p8open_ci_upp,t_entry_1,pt_entry_1,t_anypass,pt_anypass,t_ebaceng_e,pt_ebaceng_e,t_ebacmat_e,pt_ebacmat_e,t_ebac2sci_e,pt_ebac2sci_e,t_ebachum_e,pt_ebachum_e,t_ebaclan_e,pt_ebaclan_e,t_ebaceng_95,pt_ebaceng_95,t_ebacmat_95,pt_ebacmat_95,t_ebac2sci_95,pt_ebac2sci_95,t_ebachum_95,pt_ebachum_95,t_ebaclan_95,pt_ebaclan_95,t_ebaceng_94,pt_ebaceng_94,t_ebacmat_94,pt_ebacmat_94,t_ebac2sci_94,pt_ebac2sci_94,t_ebachum_94,pt_ebachum_94,t_ebaclan_94,pt_ebaclan_94,t_ebptseng_ll,avg_ebptseng_ll,t_ebptsmat,avg_ebptsmat,t_ebptssci,avg_ebptssci,t_ebptshum,avg_ebptshum,t_ebptslan,avg_ebptslan,t_att8_eng,avg_att8_eng,t_att8_mat,avg_att8_mat,t_att8_ebac,avg_att8_ebac,t_att8_open,avg_att8_open,t_att8_open_g,avg_att8_open_g,t_att8_open_ng,avg_att8_open_ng,t_ebac_fill,avg_ebac_fill,t_open_fill,avg_open_fill,t_ebaccsubjent_0,pt_ebaccsubjent_0,t_ebaccsubjent_1,pt_ebaccsubjent_1,t_ebaccsubjent_2,pt_ebaccsubjent_2,t_ebaccsubjent_3,pt_ebaccsubjent_3,t_ebaccsubjent_4,pt_ebaccsubjent_4,t_ent_comb_sci,pt_ent_comb_sci,t_eballsci_ptq_ee,pt_eballsci_ptq_ee,t_triplesci_e,pt_triplesci_e,t_ent_hist_geog,pt_ent_hist_geog,t_multilan_e,pt_multilan_e,t_entered_art,pt_entered_art,t_entered_music_qual,pt_entered_music_qual,t_entered_arts_qual,pt_entered_arts_qual
202223,Academic year,National,E92000001,England,Provisional,All independent schools,Total,Total,Total,Total,Total,1253,53058,1818654.75,34.3,14135,26.6,9286,17.5,11588,21.8,4383,8.3,2680,5.1,3429,6.5,141283.33,2.66,280,-488.219,-1.74,-1.91,-1.58,-596.695,-2.13,-2.32,-1.94,-328.51,-1.17,-1.35,-1,-448.346,-1.6,-1.79,-1.41,-562.728,-2.01,-2.2,-1.82,49816,93.9,49659,93.6,18924,35.7,17291,32.6,25014,47.1,22620,42.6,24758,46.7,17169,32.4,12163,22.9,19597,78.3,19080,84.4,20383,82.3,18338,34.6,14711,27.7,22736,90.9,20785,91.9,22491,90.8,126007.5,2.37,97070.26,1.83,156049.38,2.94,148077,2.79,164465.38,3.1,293760,5.5,194140.52,3.7,677546.13,12.8,653208.1,12.3,633115.79,11.9,20092.31,0.4,102556,1.9,102161,1.9,8817,16.6,13323,25.1,12205,23,8361,15.8,5969,11.2,13198,24.9,11818,22.3,11587,21.8,2782,5.2,4993,9.4,21583,40.7,4809,9.1,22284,42
202223,Academic year,National,E92000001,England,Provisional,All schools,Prior attainment,Boys,High prior,Total,Total,3243,65388,4230001.56,64.7,64929,99.3,55971,85.6,61628,94.2,38272,58.5,25249,38.6,31318,47.9,387748.63,5.93,65268,-7664.601,-0.12,-0.13,-0.11,-20279.47,-0.31,-0.32,-0.3,8849.875,0.14,0.12,0.15,-3915.586,-0.06,-0.07,-0.05,-17981.344,-0.28,-0.29,-0.26,65123,99.6,65095,99.6,64463,98.6,64989,99.4,64546,98.7,58472,89.4,41626,63.7,58090,88.8,59755,91.4,55893,86.6,48635,83.2,29389,70.6,61905,94.7,63584,97.2,61513,95.3,52960,90.6,35012,84.1,418376,6.4,445614.38,6.81,429615.2,6.57,368875,5.64,234407.89,3.58,838523,12.8,891228.76,13.6,1289668.15,19.7,1210581.65,18.5,1084180.9,16.6,126400.75,1.9,192719,2.9,192322,2.9,338,0.5,285,0.4,301,0.5,2919,4.5,23273,35.6,25889,39.6,38658,59.1,38595,59,8944,13.7,3140,4.8,16720,25.6,5921,9.1,21844,33.4
202223,Academic year,National,E92000001,England,Provisional,All schools,Prior attainment,Boys,Low prior,Total,Total,4127,74942,1755783.5,23.4,63744,85.1,4002,5.3,14078,18.8,9000,12,390,0.5,1193,1.6,142179.69,1.9,74585,-23124.703,-0.31,-0.32,-0.3,-34336.99,-0.46,-0.47,-0.45,-4033.5,-0.05,-0.06,-0.04,-16969.066,-0.23,-0.24,-0.22,-34584.094,-0.46,-0.48,-0.45,66147,88.3,65016,86.8,59877,79.9,64658,86.3,60762,81.1,48148,64.2,11113,14.8,11436,15.3,6746,9,4720,7.8,4799,10,2647,23.8,23660,31.6,19278,25.7,12810,21.1,9668,20.1,3758,33.8,193084,2.58,172723,2.3,168354,2.25,113783,1.52,36764,0.49,393342,5.2,345446,4.6,476366.5,6.4,540629,7.2,362628,4.8,178001,2.4,164366,2.2,167281,2.2,9871,13.2,3129,4.2,2563,3.4,10213,13.6,40166,53.6,57554,76.8,3220,4.3,3190,4.3,4544,6.1,644,0.9,22987,30.7,4063,5.4,31625,42.2
202223,Academic year,National,E92000001,England,Provisional,All schools,Prior attainment,Boys,Mid prior,Total,Total,3636,155039,6926165.28,44.7,152107,98.1,66703,43,108693,70.1,54486,35.1,14219,9.2,26042,16.8,602109.97,3.88,154619,-29818.057,-0.19,-0.2,-0.19,-55023.47,-0.36,-0.36,-0.35,11506.825,0.07,0.07,0.08,-16031.318,-0.1,-0.11,-0.1,-56862.139,-0.37,-0.38,-0.36,153174,98.8,152787,98.5,149092,96.2,152551,98.4,149464,96.4,132136,85.2,60283,38.9,88767,57.3,83401,53.8,66559,44.5,58817,44.5,22836,37.9,118152,76.2,123297,79.5,103711,69.4,80751,61.1,33791,56.1,721151,4.65,723394,4.67,684415.57,4.41,554886,3.58,244394.76,1.58,1449576,9.3,1446788,9.3,2017551.39,13,2012249.89,13,1556458.89,10,455791,2.9,436934,2.8,437415,2.8,2311,1.5,2099,1.4,1925,1.2,11725,7.6,82493,53.2,116227,75,33255,21.4,33134,21.4,15789,10.2,2621,1.7,43664,28.2,10458,6.7,62060,40
202223,Academic year,National,E92000001,England,Provisional,All schools,Total,Boys,Total,Total,Total,5258,345201,14546534.95,42.1,306059,88.7,137740,39.9,199529,57.8,110368,32,43596,12.6,63630,18.4,1269293.58,3.68,294472,-60607.361,-0.21,-0.21,-0.2,-109639.93,-0.37,-0.38,-0.37,16323.2,0.06,0.05,0.06,-36915.97,-0.13,-0.13,-0.12,-109427.577,-0.37,-0.38,-0.37,329523,95.5,327465,94.9,298992,86.6,309671,89.7,305005,88.4,263389,76.3,133733,38.7,174149,50.4,164477,47.6,144074,47.2,127170,48.3,70634,52.8,222742,64.5,224949,65.2,199109,65.3,160882,61.1,90177,67.4,1462560.5,4.24,1471703.65,4.26,1435554.15,4.16,1163400,3.37,646979.91,1.87,2967645,8.6,2943407.3,8.5,4363277.17,12.6,4272205.48,12.4,3465463.21,10,806742.27,2.3,895786,2.6,894004,2.6,20729,6,13755,4,12286,3.6,31629,9.2,156434,45.3,219593,63.6,85452,24.8,85025,24.6,32556,9.4,10205,3,97520,28.3,24138,7,131871,38.2
202223,Academic year,National,E92000001,England,Provisional,All schools,Prior attainment,Girls,High prior,Total,Total,3229,68770,4620172.64,67.2,68215,99.2,60245,87.6,65944,95.9,44429,64.6,33601,48.9,39330,57.2,424360.01,6.17,68635,9101.135,0.13,0.12,0.14,18977.33,0.28,0.26,0.29,-9368.765,-0.14,-0.15,-0.13,2875.357,0.04,0.03,0.05,16664.615,0.24,0.23,0.25,68449,99.5,68410,99.5,67710,98.5,68294,99.3,67629,98.3,61262,89.1,48862,71.1,64613,94,61513,89.4,59047,87.3,53562,87.4,39505,80.9,66600,96.8,66696,97,64721,95.7,57072,93.2,44333,90.7,480116,6.98,449983.89,6.54,450280.08,6.55,411809,5.99,303695.75,4.42,962601,14,899971.78,13.1,1377370.5,20,1380229.36,20.1,1244504.36,18.1,135725,2,202003,2.9,202122,2.9,417,0.6,350,0.5,391,0.6,2252,3.3,20931,30.4,29566,43,38068,55.4,38045,55.3,6524,9.5,3911,5.7,34437,50.1,6041,8.8,38262,55.6
202223,Academic year,National,E92000001,England,Provisional,All schools,Prior attainment,Girls,Low prior,Total,Total,4014,59135,1620092.5,27.4,53152,89.9,3395,5.7,11799,20,10979,18.6,627,1.1,1859,3.1,127767.92,2.16,58784,-762.481,-0.01,-0.02,0,5647.925,0.1,0.08,0.11,-12582.785,-0.21,-0.23,-0.2,-4762.354,-0.08,-0.09,-0.07,6810.757,0.12,0.1,0.13,54664,92.4,54038,91.4,51090,86.4,53490,90.5,51323,86.8,40623,68.7,14119,23.9,15510,26.2,4240,7.2,3676,7.2,4609,11.3,3816,27,27642,46.7,13245,22.4,10215,19.9,9007,22.2,5693,40.3,192046,3.25,133723,2.26,143379.5,2.42,102928,1.74,51145,0.86,388795,6.6,267446,4.5,418236,7.1,545615.5,9.2,381189,6.4,164426.5,2.8,141685,2.4,145812,2.5,5259,8.9,1632,2.8,1743,2.9,7456,12.6,32066,54.2,48541,82.1,2785,4.7,2777,4.7,2152,3.6,974,1.6,27828,47.1,2770,4.7,32530,55
202223,Academic year,National,E92000001,England,Provisional,All schools,Prior attainment,Girls,Mid prior,Total,Total,3488,153663,7359718.79,47.9,150900,98.2,69015,44.9,111815,72.8,66881,43.5,22281,14.5,38111,24.8,632841.08,4.12,153105,18812.619,0.12,0.12,0.13,42173.06,0.28,0.27,0.28,-21442.705,-0.14,-0.15,-0.13,3131.166,0.02,0.01,0.03,43044.915,0.28,0.27,0.29,151958,98.9,151641,98.7,148526,96.7,151236,98.4,148386,96.6,130326,84.8,76076,49.5,109904,71.5,74714,48.6,66656,44.9,65242,50.1,37275,49,131844,85.8,116603,75.9,102819,69.3,85525,65.6,51342,67.5,812657,5.29,685397.76,4.46,681708.76,4.44,589712,3.84,345869,2.25,1632606,10.6,1370795.52,8.9,2060739.5,13.4,2295577.77,14.9,1819039.77,11.8,476538,3.1,435197,2.8,438242,2.9,2206,1.4,1665,1.1,1917,1.2,9330,6.1,71664,46.6,117671,76.6,30735,20,30699,20,9188,6,3994,2.6,75497,49.1,9161,6,87228,56.8
202223,Academic year,National,E92000001,England,Provisional,All schools,Total,Girls,Total,Total,Total,5213,326255,15395463.02,47.2,296793,91,145382,44.6,206439,63.3,132445,40.6,61606,18.9,86025,26.4,1335041.48,4.09,280524,27151.273,0.1,0.09,0.1,66798.315,0.24,0.23,0.24,-43394.255,-0.15,-0.16,-0.15,1244.169,0,0,0.01,66520.287,0.24,0.23,0.24,317220,97.2,316015,96.9,293608,90,299292,91.7,297125,91.1,256223,78.5,162675,49.9,209843,64.3,155450,47.6,147789,49.7,139703,54.5,99965,61.5,248596,76.2,215667,66.1,200136,67.4,170056,66.4,122528,75.3,1639447,5.03,1398005.78,4.29,1436732.84,4.4,1240321,3.8,859027.5,2.63,3316300,10.2,2796015.56,8.6,4460618.25,13.7,4822529.21,14.8,4003138.29,12.3,819390.92,2.5,878552,2.7,886987,2.7,13084,4,10053,3.1,10379,3.2,25289,7.8,135005,41.4,215215,66,81943,25.1,81828,25.1,20294,6.2,13723,4.2,160144,49.1,21866,6.7,181979,55.8
202223,Academic year,National,E92000001,England,Provisional,All schools,Prior attainment,Total,High prior,Total,Total,3536,134158,8850174.2,66,133144,99.2,116216,86.6,127572,95.1,82701,61.6,58850,43.9,70648,52.7,812108.64,6.05,133903,1436.534,0.01,0,0.02,-1302.14,-0.01,-0.02,0,-518.89,0,-0.01,0,-1040.229,-0.01,-0.02,0,-1316.729,-0.01,-0.02,0,133572,99.6,133505,99.5,132173,98.5,133283,99.3,132175,98.5,119734,89.2,90488,67.4,122703,91.5,121268,90.4,114940,87,102197,85.4,68894,76.1,128505,95.8,130280,97.1,126234,95.5,110032,91.9,79345,87.7,898492,6.7,895598.27,6.68,879895.28,6.56,780684,5.82,538103.64,4.01,1801124,13.4,1791200.54,13.4,2667038.65,19.9,2590811.01,19.3,2328685.26,17.4,262125.75,2,394722,2.9,394444,2.9,755,0.6,635,0.5,692,0.5,5171,3.9,44204,32.9,55455,41.3,76726,57.2,76640,57.1,15468,11.5,7051,5.3,51157,38.1,11962,8.9,60106,44.8
202223,Academic year,National,E92000001,England,Provisional,All schools,Prior attainment,Total,Low prior,Total,Total,4344,134077,3375876,25.2,116896,87.2,7397,5.5,25877,19.3,19979,14.9,1017,0.8,3052,2.3,269947.61,2.01,133369,-23887.184,-0.18,-0.19,-0.17,-28689.065,-0.22,-0.22,-0.21,-16616.285,-0.12,-0.13,-0.12,-21731.42,-0.16,-0.17,-0.15,-27773.337,-0.21,-0.22,-0.2,120811,90.1,119054,88.8,110967,82.8,118148,88.1,112085,83.6,88771,66.2,25232,18.8,26946,20.1,10986,8.2,8396,7.5,9408,10.6,6463,25.6,51302,38.3,32523,24.3,23025,20.5,18675,21,9451,37.5,385130,2.87,306446,2.29,311733.5,2.33,216711,1.62,87909,0.66,782137,5.8,612892,4.6,894602.5,6.7,1086244.5,8.1,743817,5.5,342427.5,2.6,306051,2.3,313093,2.3,15130,11.3,4761,3.6,4306,3.2,17669,13.2,72232,53.9,106095,79.1,6005,4.5,5967,4.5,6696,5,1618,1.2,50815,37.9,6833,5.1,64155,47.8
202223,Academic year,National,E92000001,England,Provisional,All schools,Prior attainment,Total,Mid prior,Total,Total,3911,308702,14285884.07,46.3,303007,98.2,135718,44,220508,71.4,121367,39.3,36500,11.8,64153,20.8,1234951.05,4,307724,-11005.438,-0.04,-0.04,-0.03,-12850.41,-0.04,-0.05,-0.04,-9935.88,-0.03,-0.04,-0.03,-12900.152,-0.04,-0.05,-0.04,-13817.224,-0.04,-0.05,-0.04,305132,98.8,304428,98.6,297618,96.4,303787,98.4,297850,96.5,262462,85,136359,44.2,198671,64.4,158115,51.2,133215,44.7,124059,47.3,60111,44.1,249996,81,239900,77.7,206530,69.3,166276,63.4,85133,62.4,1533808,4.97,1408791.76,4.56,1366124.33,4.43,1144598,3.71,590263.76,1.91,3082182,10,2817583.52,9.1,4078290.89,13.2,4307827.66,14,3375498.66,10.9,932329,3,872131,2.8,875657,2.8,4517,1.5,3764,1.2,3842,1.2,21055,6.8,154157,49.9,233898,75.8,63990,20.7,63833,20.7,24977,8.1,6615,2.1,119161,38.6,19619,6.4,149288,48.4
202223,Academic year,National,E92000001,England,Provisional,All schools,Total,Total,Total,Total,Total,5717,671456,29941997.97,44.6,602852,89.8,283122,42.2,405968,60.5,242813,36.2,105202,15.7,149655,22.3,2604335.06,3.88,574996,-33456.088,-0.06,-0.06,-0.05,-42841.615,-0.07,-0.08,-0.07,-27071.055,-0.05,-0.05,-0.04,-35671.801,-0.06,-0.07,-0.06,-42907.29,-0.07,-0.08,-0.07,646743,96.3,643480,95.8,592600,88.3,608963,90.7,602130,89.7,519612,77.4,296408,44.1,383992,57.2,319927,47.6,291863,48.5,266873,51.4,170599,57.6,471338,70.2,440616,65.6,399245,66.3,330938,63.7,212705,71.8,3102007.5,4.62,2869709.43,4.27,2872286.99,4.28,2403721,3.58,1506007.41,2.24,6283945,9.4,5739422.86,8.5,8823895.42,13.1,9094734.69,13.5,7468601.5,11.1,1626133.19,2.4,1774338,2.6,1780991,2.7,33813,5,23808,3.5,22665,3.4,56918,8.5,291439,43.4,434808,64.8,167395,24.9,166853,24.8,52850,7.9,23928,3.6,257664,38.4,46004,6.9,313850,46.7
202223,Academic year,National,E92000001,England,Provisional,All special schools,Prior attainment,Boys,High prior,Total,Total,54,63,1273.5,20.2,39,61.9,17,27,21,33.3,1,1.6,1,1.6,1,1.6,101.62,1.61,63,-277.376,-4.4,-4.75,-4.05,-285.625,-4.53,-4.94,-4.13,-205.295,-3.26,-3.63,-2.89,-278.016,-4.41,-4.82,-4.01,-319.199,-5.07,-5.47,-4.67,52,82.5,50,79.4,16,25.4,47,74.6,28,44.4,12,19,2,3.2,13,20.6,21,33.3,15,53.6,5,41.7,1,50,13,20.6,32,50.8,21,75,9,75,2,100,84,1.33,203,3.22,132,2.1,49,0.78,10,0.16,257,4.1,406,6.4,381,6,229.5,3.6,163,2.6,66.5,1.1,84,1.3,54,0.9,14,22.2,17,27,15,23.8,11,17.5,5,7.9,25,39.7,3,4.8,3,4.8,2,3.2,0,0,10,15.9,3,4.8,14,22.2
202223,Academic year,National,E92000001,England,Provisional,All special schools,Prior attainment,Boys,Low prior,Total,Total,805,7675,17754.25,2.3,1063,13.9,13,0.2,60,0.8,0,0,0,0,0,0,1124.07,0.15,7675,-11868.722,-1.55,-1.58,-1.51,-14592.71,-1.9,-1.94,-1.86,-7641.37,-1,-1.03,-0.96,-10606.403,-1.38,-1.42,-1.35,-14154.469,-1.84,-1.88,-1.81,2008,26.2,1913,24.9,303,3.9,1466,19.1,540,7,210,2.7,18,0.2,25,0.3,57,0.7,31,5.7,11,5.2,7,38.9,68,0.9,170,2.2,82,15.2,28,13.3,8,44.4,800,0.1,2815,0.37,1317,0.17,434,0.06,60,0.01,3476,0.5,5630,0.7,4156.5,0.5,4491.75,0.6,3727.5,0.5,764.25,0.1,1658,0.2,1718,0.2,6105,79.5,937,12.2,365,4.8,202,2.6,66,0.9,521,6.8,20,0.3,20,0.3,13,0.2,0,0,795,10.4,40,0.5,850,11.1
202223,Academic year,National,E92000001,England,Provisional,All special schools,Prior attainment,Boys,Mid prior,Total,Total,261,613,7950.5,13,343,56,36,5.9,92,15,1,0.2,1,0.2,1,0.2,575.87,0.94,613,-1938.053,-3.16,-3.27,-3.05,-2141.405,-3.49,-3.62,-3.36,-1330.46,-2.17,-2.29,-2.05,-1904.835,-3.11,-3.24,-2.98,-2240.677,-3.66,-3.78,-3.53,463,75.5,457,74.6,118,19.2,429,70,178,29,65,10.6,10,1.6,46,7.5,80,13.1,46,25.8,21,32.3,3,30,68,11.1,171,27.9,89,50,28,43.1,3,30,491,0.8,1348,2.2,670,1.09,239,0.39,37,0.06,1654,2.7,2696,4.4,2025,3.3,1575.5,2.6,1286,2.1,289.5,0.5,541,0.9,441,0.7,177,28.9,200,32.6,137,22.3,71,11.6,27,4.4,171,27.9,7,1.1,7,1.1,5,0.8,1,0.2,137,22.3,16,2.6,154,25.1
202223,Academic year,National,E92000001,England,Provisional,All special schools,Total,Boys,Total,Total,Total,1153,12064,49680.75,4.1,2524,20.9,152,1.3,364,3,3,0,2,0,2,0,3462.53,0.29,8351,-14084.151,-1.69,-1.72,-1.66,-17019.74,-2.04,-2.07,-2,-9177.125,-1.1,-1.13,-1.07,-12789.254,-1.53,-1.57,-1.5,-16714.345,-2,-2.04,-1.97,4348,36,4168,34.5,674,5.6,3311,27.4,1444,12,553,4.6,53,0.4,155,1.3,361,3,235,16.3,107,19.3,29,54.7,258,2.1,756,6.3,441,30.5,172,31.1,31,58.5,2237,0.19,7934,0.66,4383,0.36,1594,0.13,242,0.02,9584,0.8,15868,1.3,13200,1.1,11028.75,0.9,9034,0.7,1994.75,0.2,4282,0.4,3602,0.3,8482,70.3,1943,16.1,996,8.3,475,3.9,165,1.4,1367,11.3,79,0.7,77,0.6,46,0.4,3,0,1428,11.8,105,0.9,1546,12.8
202223,Academic year,National,E92000001,England,Provisional,All special schools,Prior attainment,Girls,High prior,Total,Total,28,40,800.75,20,22,55,10,25,15,37.5,1,2.5,1,2.5,1,2.5,63,1.58,40,-180.945,-4.52,-4.96,-4.09,-171.34,-4.28,-4.79,-3.78,-135.685,-3.39,-3.85,-2.93,-191.778,-4.79,-5.3,-4.29,-206.654,-5.17,-5.67,-4.66,30,75,30,75,11,27.5,28,70,15,37.5,4,10,1,2.5,8,20,15,37.5,9,60,2,50,1,100,11,27.5,22,55,11,73.3,2,50,1,100,66,1.65,128,3.2,79,1.98,18,0.45,8,0.2,190,4.8,256,6.4,210,5.3,144.75,3.6,132,3.3,12.75,0.3,41,1,29,0.7,11,27.5,13,32.5,6,15,7,17.5,2,5,11,27.5,4,10,4,10,0,0,0,0,6,15,0,0,5,12.5
202223,Academic year,National,E92000001,England,Provisional,All special schools,Prior attainment,Girls,Low prior,Total,Total,671,3021,3742.5,1.2,193,6.4,2,0.1,12,0.4,0,0,0,0,0,0,177.74,0.06,3021,-4739.213,-1.57,-1.62,-1.52,-5721.555,-1.89,-1.95,-1.84,-3439.35,-1.14,-1.19,-1.09,-4267.94,-1.41,-1.47,-1.35,-5431.447,-1.8,-1.86,-1.74,520,17.2,501,16.6,75,2.5,244,8.1,106,3.5,27,0.9,5,0.2,5,0.2,8,0.3,3,2.8,0,0,1,20,14,0.5,21,0.7,7,6.6,0,0,1,20,194,0.06,387,0.13,211,0.07,46,0.02,17,0.01,837,0.3,774,0.3,685,0.2,1446.5,0.5,1247,0.4,199.5,0.1,338,0.1,513,0.2,2724,90.2,184,6.1,70,2.3,39,1.3,4,0.1,105,3.5,1,0,1,0,1,0,0,0,320,10.6,9,0.3,338,11.2
202223,Academic year,National,E92000001,England,Provisional,All special schools,Prior attainment,Girls,Mid prior,Total,Total,98,156,2028.5,13,74,47.4,10,6.4,26,16.7,4,2.6,0,0,3,1.9,152.37,0.98,156,-497.545,-3.19,-3.41,-2.97,-525.52,-3.37,-3.63,-3.11,-413.88,-2.65,-2.89,-2.42,-496.512,-3.18,-3.44,-2.93,-535.715,-3.43,-3.69,-3.18,107,68.6,102,65.4,40,25.6,95,60.9,53,34,19,12.2,6,3.8,16,10.3,17,10.9,12,22.6,6,31.6,6,100,31,19.9,34,21.8,18,34,10,52.6,6,100,175,1.12,273,1.75,180,1.15,73,0.47,33,0.21,469,3,546,3.5,496,3.2,517.5,3.3,457.5,2.9,60,0.4,135,0.9,128,0.8,54,34.6,42,26.9,29,18.6,15,9.6,12,7.7,51,32.7,2,1.3,2,1.3,0,0,0,0,60,38.5,4,2.6,58,37.2
202223,Academic year,National,E92000001,England,Provisional,All special schools,Total,Girls,Total,Total,Total,975,4526,14410.25,3.2,624,13.8,59,1.3,125,2.8,7,0.2,2,0,5,0.1,875.29,0.19,3217,-5417.703,-1.68,-1.73,-1.64,-6418.415,-2,-2.05,-1.94,-3988.915,-1.24,-1.29,-1.19,-4956.23,-1.54,-1.6,-1.48,-6173.816,-1.92,-1.98,-1.86,1265,27.9,1225,27.1,214,4.7,761,16.8,354,7.8,119,2.6,24,0.5,71,1.6,90,2,68,19.2,29,24.4,17,70.8,112,2.5,181,4,99,28,40,33.6,17,70.8,819,0.18,1752,0.39,1077,0.24,389,0.09,136,0.03,3208,0.7,3504,0.8,3314,0.7,4384.25,1,3839.5,0.8,544.75,0.1,1075,0.2,1265,0.3,3648,80.6,484,10.7,240,5.3,115,2.5,32,0.7,343,7.6,11,0.2,11,0.2,9,0.2,1,0,647,14.3,25,0.6,681,15
202223,Academic year,National,E92000001,England,Provisional,All special schools,Prior attainment,Total,High prior,Total,Total,76,103,2074.25,20.1,61,59.2,27,26.2,36,35,2,1.9,2,1.9,2,1.9,164.62,1.6,103,-458.321,-4.45,-4.72,-4.18,-456.965,-4.44,-4.75,-4.12,-340.98,-3.31,-3.6,-3.02,-469.794,-4.56,-4.88,-4.25,-525.853,-5.11,-5.42,-4.79,82,79.6,80,77.7,27,26.2,75,72.8,43,41.7,16,15.5,3,2.9,21,20.4,36,35,24,55.8,7,43.8,2,66.7,24,23.3,54,52.4,32,74.4,11,68.8,3,100,150,1.46,331,3.21,211,2.05,67,0.65,18,0.17,447,4.3,662,6.4,591,5.7,374.25,3.6,295,2.9,79.25,0.8,125,1.2,83,0.8,25,24.3,30,29.1,21,20.4,18,17.5,7,6.8,36,35,7,6.8,7,6.8,2,1.9,0,0,16,15.5,3,2.9,19,18.4
202223,Academic year,National,E92000001,England,Provisional,All special schools,Prior attainment,Total,Low prior,Total,Total,818,10696,21496.75,2,1256,11.7,15,0.1,72,0.7,0,0,0,0,0,0,1301.81,0.12,10696,-16607.935,-1.55,-1.58,-1.53,-20314.265,-1.9,-1.93,-1.87,-11080.72,-1.04,-1.06,-1.01,-14874.343,-1.39,-1.42,-1.36,-19585.916,-1.83,-1.86,-1.8,2528,23.6,2414,22.6,378,3.5,1710,16,646,6,237,2.2,23,0.2,30,0.3,65,0.6,34,5.3,11,4.6,8,34.8,82,0.8,191,1.8,89,13.8,28,11.8,9,39.1,994,0.09,3202,0.3,1528,0.14,480,0.04,77,0.01,4313,0.4,6404,0.6,4841.5,0.5,5938.25,0.6,4974.5,0.5,963.75,0.1,1996,0.2,2231,0.2,8829,82.5,1121,10.5,435,4.1,241,2.3,70,0.7,626,5.9,21,0.2,21,0.2,14,0.1,0,0,1115,10.4,49,0.5,1188,11.1
202223,Academic year,National,E92000001,England,Provisional,All special schools,Prior attainment,Total,Mid prior,Total,Total,289,769,9979,13,417,54.2,46,6,118,15.3,5,0.7,1,0.1,4,0.5,728.24,0.95,769,-2435.598,-3.17,-3.27,-3.07,-2666.925,-3.47,-3.58,-3.35,-1744.34,-2.27,-2.37,-2.16,-2401.347,-3.12,-3.24,-3.01,-2776.392,-3.61,-3.72,-3.5,570,74.1,559,72.7,158,20.5,524,68.1,231,30,84,10.9,16,2.1,62,8.1,97,12.6,58,25.1,27,32.1,9,56.3,99,12.9,205,26.7,107,46.3,38,45.2,9,56.3,666,0.87,1621,2.11,850,1.11,312,0.41,70,0.09,2123,2.8,3242,4.2,2521,3.3,2093,2.7,1743.5,2.3,349.5,0.5,676,0.9,569,0.7,231,30,242,31.5,166,21.6,86,11.2,39,5.1,222,28.9,9,1.2,9,1.2,5,0.7,1,0.1,197,25.6,20,2.6,212,27.6
202223,Academic year,National,E92000001,England,Provisional,All special schools,Total,Total,Total,Total,Total,1193,16590,64091,3.9,3148,19,211,1.3,489,2.9,10,0.1,4,0,7,0,4337.82,0.26,11568,-19501.854,-1.69,-1.71,-1.66,-23438.155,-2.03,-2.06,-2,-13166.04,-1.14,-1.17,-1.11,-17745.484,-1.53,-1.56,-1.5,-22888.161,-1.98,-2.01,-1.95,5613,33.8,5393,32.5,888,5.4,4072,24.5,1798,10.8,672,4.1,77,0.5,226,1.4,451,2.7,303,16.9,136,20.2,46,59.7,370,2.2,937,5.6,540,30,212,31.5,48,62.3,3056,0.18,9686,0.58,5460,0.33,1983,0.12,378,0.02,12792,0.8,19372,1.2,16514,1,15413,0.9,12873.5,0.8,2539.5,0.2,5357,0.3,4867,0.3,12130,73.1,2427,14.6,1236,7.5,590,3.6,197,1.2,1710,10.3,90,0.5,88,0.5,55,0.3,4,0,2075,12.5,130,0.8,2227,13.4
